"REF_DATE","GEO","DGUID","Airports","Type of power plant","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Canada","2016A000011124","Toronto/Billy Bishop Toronto City, Ontario","Gliders","Number","223","units","0","v41551051","1.36.5","25","","","","0"
"2007","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Jet engines","Number","223","units","0","v41551042","1.35.1","1565","","","","0"
"2007","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Turbo-propellers","Number","223","units","0","v41551043","1.35.2","6788","","","","0"
"2007","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Piston engines","Number","223","units","0","v41551044","1.35.3","66640","","","","0"
"2007","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Helicopters","Number","223","units","0","v41551045","1.35.4","6231","","","","0"
"2007","Canada","2016A000011124","Toronto/Buttonville Municipal, Ontario","Gliders","Number","223","units","0","v41551046","1.35.5","7","","","","0"
"2007","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Jet engines","Number","223","units","0","v41551052","1.37.1","353708","","","","0"
"2007","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Turbo-propellers","Number","223","units","0","v41551053","1.37.2","69776","","","","0"
"2007","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Piston engines","Number","223","units","0","v41551054","1.37.3","847","","","","0"
"2007","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Helicopters","Number","223","units","0","v41551055","1.37.4","368","","","","0"
"2007","Canada","2016A000011124","Toronto/Lester B. Pearson International, Ontario","Gliders","Number","223","units","0","v41551056","1.37.5","0","","","","0"
"2007","Canada","2016A000011124","Vancouver Harbour, British Columbia","Jet engines","Number","223","units","0","v41551057","1.38.1","0","","","","0"
"2007","Canada","2016A000011124","Vancouver Harbour, British Columbia","Turbo-propellers","Number","223","units","0","v41551058","1.38.2","31195","","","","0"
"2007","Canada","2016A000011124","Vancouver Harbour, British Columbia","Piston engines","Number","223","units","0","v41551059","1.38.3","21473","","","","0"
"2007","Canada","2016A000011124","Vancouver Harbour, British Columbia","Helicopters","Number","223","units","0","v41551060","1.38.4","11009","","","","0"
"2007","Canada","2016A000011124","Vancouver Harbour, British Columbia","Gliders","Number","223","units","0","v41551061","1.38.5","0","","","","0"
"2007","Canada","2016A000011124","Vancouver International, British Columbia","Jet engines","Number","223","units","0","v41551062","1.39.1","152939","","","","0"
"2007","Canada","2016A000011124","Vancouver International, British Columbia","Turbo-propellers","Number","223","units","0","v41551063","1.39.2","116474","","","","0"
"2007","Canada","2016A000011124","Vancouver International, British Columbia","Piston engines","Number","223","units","0","v41551064","1.39.3","42674","","","","0"
"2007","Canada","2016A000011124","Vancouver International, British Columbia","Helicopters","Number","223","units","0","v41551065","1.39.4","13888","","","","0"
"2007","Canada","2016A000011124","Vancouver International, British Columbia","Gliders","Number","223","units","0","v41551066","1.39.5","3","","","","0"
"2007","Canada","2016A000011124","Victoria International, British Columbia","Jet engines","Number","223","units","0","v41551067","1.40.1","13848","","","","0"
"2007","Canada","2016A000011124","Victoria International, British Columbia","Turbo-propellers","Number","223","units","0","v41551068","1.40.2","27850","","","","0"
"2007","Canada","2016A000011124","Victoria International, British Columbia","Piston engines","Number","223","units","0","v41551069","1.40.3","50397","","","","0"
"2007","Canada","2016A000011124","Victoria International, British Columbia","Helicopters","Number","223","units","0","v41551070","1.40.4","4372","","","","0"
"2007","Canada","2016A000011124","Victoria International, British Columbia","Gliders","Number","223","units","0","v41551071","1.40.5","4","","","","0"
"2007","Canada","2016A000011124","Whitehorse International, Yukon","Jet engines","Number","223","units","0","v41551072","1.41.1","3632","","","","0"
"2007","Canada","2016A000011124","Whitehorse International, Yukon","Turbo-propellers","Number","223","units","0","v41551073","1.41.2","4886","","","","0"
"2007","Canada","2016A000011124","Whitehorse International, Yukon","Piston engines","Number","223","units","0","v41551074","1.41.3","7670","","","","0"
"2007","Canada","2016A000011124","Whitehorse International, Yukon","Helicopters","Number","223","units","0","v41551075","1.41.4","2591","","","","0"
"2007","Canada","2016A000011124","Whitehorse International, Yukon","Gliders","Number","223","units","0","v41551076","1.41.5","0","","","","0"
"2007","Canada","2016A000011124","Windsor, Ontario","Jet engines","Number","223","units","0","v41551077","1.42.1","1445","","","","0"
"2007","Canada","2016A000011124","Windsor, Ontario","Turbo-propellers","Number","223","units","0","v41551078","1.42.2","7522","","","","0"
"2007","Canada","2016A000011124","Windsor, Ontario","Piston engines","Number","223","units","0","v41551079","1.42.3","13328","","","","0"
"2007","Canada","2016A000011124","Windsor, Ontario","Helicopters","Number","223","units","0","v41551080","1.42.4","297","","","","0"
"2007","Canada","2016A000011124","Windsor, Ontario","Gliders","Number","223","units","0","v41551081","1.42.5","0","","","","0"
"2007","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Jet engines","Number","223","units","0","v41551082","1.43.1","65016","","","","0"
"2007","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Turbo-propellers","Number","223","units","0","v41551083","1.43.2","55428","","","","0"
"2007","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Piston engines","Number","223","units","0","v41551084","1.43.3","15701","","","","0"
"2007","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Helicopters","Number","223","units","0","v41551085","1.43.4","1864","","","","0"
"2007","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Gliders","Number","223","units","0","v41551086","1.43.5","1","","","","0"
"2007","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Jet engines","Number","223","units","0","v41551087","1.44.1","8","","","","0"
"2007","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Turbo-propellers","Number","223","units","0","v41551088","1.44.2","3297","","","","0"
"2007","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Piston engines","Number","223","units","0","v41551089","1.44.3","34915","","","","0"
"2007","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Helicopters","Number","223","units","0","v41551090","1.44.4","1684","","","","0"
"2007","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Gliders","Number","223","units","0","v41551091","1.44.5","3","","","","0"
"2007","Canada","2016A000011124","Yellowknife, Northwest Territories","Jet engines","Number","223","units","0","v41551092","1.45.1","9891","","","","0"
"2007","Canada","2016A000011124","Yellowknife, Northwest Territories","Turbo-propellers","Number","223","units","0","v41551093","1.45.2","33168","","","","0"
"2007","Canada","2016A000011124","Yellowknife, Northwest Territories","Piston engines","Number","223","units","0","v41551094","1.45.3","5773","","","","0"
"2007","Canada","2016A000011124","Yellowknife, Northwest Territories","Helicopters","Number","223","units","0","v41551095","1.45.4","6210","","","","0"
"2007","Canada","2016A000011124","Yellowknife, Northwest Territories","Gliders","Number","223","units","0","v41551096","1.45.5","3","","","","0"
"2008","Canada","2016A000011124","Total, all airports","Jet engines","Number","223","units","0","v41550872","1.1.1","1308515","","","","0"
"2008","Canada","2016A000011124","Total, all airports","Turbo-propellers","Number","223","units","0","v41550873","1.1.2","859119","","","","0"
"2008","Canada","2016A000011124","Total, all airports","Piston engines","Number","223","units","0","v41550874","1.1.3","1049620","","","","0"
"2008","Canada","2016A000011124","Total, all airports","Helicopters","Number","223","units","0","v41550875","1.1.4","181591","","","","0"
"2008","Canada","2016A000011124","Total, all airports","Gliders","Number","223","units","0","v41550876","1.1.5","10138","","","","0"
"2008","Canada","2016A000011124","Abbotsford, British Columbia","Jet engines","Number","223","units","0","v41550877","1.2.1","5950","","","","0"
"2008","Canada","2016A000011124","Abbotsford, British Columbia","Turbo-propellers","Number","223","units","0","v41550878","1.2.2","3833","","","","0"
"2008","Canada","2016A000011124","Abbotsford, British Columbia","Piston engines","Number","223","units","0","v41550879","1.2.3","39351","","","","0"
"2008","Canada","2016A000011124","Abbotsford, British Columbia","Helicopters","Number","223","units","0","v41550880","1.2.4","14985","","","","0"
"2008","Canada","2016A000011124","Abbotsford, British Columbia","Gliders","Number","223","units","0","v41550881","1.2.5","21","","","","0"
"2008","Canada","2016A000011124","Boundary Bay, British Columbia","Jet engines","Number","223","units","0","v41550882","1.3.1","36","","","","0"
"2008","Canada","2016A000011124","Boundary Bay, British Columbia","Turbo-propellers","Number","223","units","0","v41550883","1.3.2","1028","","","","0"
"2008","Canada","2016A000011124","Boundary Bay, British Columbia","Piston engines","Number","223","units","0","v41550884","1.3.3","76638","","","","0"
"2008","Canada","2016A000011124","Boundary Bay, British Columbia","Helicopters","Number","223","units","0","v41550885","1.3.4","3887","","","","0"
"2008","Canada","2016A000011124","Boundary Bay, British Columbia","Gliders","Number","223","units","0","v41550886","1.3.5","13","","","","0"
"2008","Canada","2016A000011124","Calgary International, Alberta","Jet engines","Number","223","units","0","v41550887","1.4.1","166183","","","","0"
"2008","Canada","2016A000011124","Calgary International, Alberta","Turbo-propellers","Number","223","units","0","v41550888","1.4.2","60669","","","","0"
"2008","Canada","2016A000011124","Calgary International, Alberta","Piston engines","Number","223","units","0","v41550889","1.4.3","11772","","","","0"
"2008","Canada","2016A000011124","Calgary International, Alberta","Helicopters","Number","223","units","0","v41550890","1.4.4","6085","","","","0"
"2008","Canada","2016A000011124","Calgary International, Alberta","Gliders","Number","223","units","0","v41550891","1.4.5","0","","","","0"
"2008","Canada","2016A000011124","Calgary/Springbank, Alberta","Jet engines","Number","223","units","0","v41550892","1.5.1","509","","","","0"
"2008","Canada","2016A000011124","Calgary/Springbank, Alberta","Turbo-propellers","Number","223","units","0","v41550893","1.5.2","1847","","","","0"
"2008","Canada","2016A000011124","Calgary/Springbank, Alberta","Piston engines","Number","223","units","0","v41550894","1.5.3","57699","","","","0"
"2008","Canada","2016A000011124","Calgary/Springbank, Alberta","Helicopters","Number","223","units","0","v41550895","1.5.4","10184","","","","0"
"2008","Canada","2016A000011124","Calgary/Springbank, Alberta","Gliders","Number","223","units","0","v41550896","1.5.5","4","","","","0"
"2008","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Jet engines","Number","223","units","0","v41550897","1.6.1","105","","","","0"
"2008","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Turbo-propellers","Number","223","units","0","v41550898","1.6.2","887","","","","0"
"2008","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Piston engines","Number","223","units","0","v41550899","1.6.3","19731","","","","0"
"2008","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Helicopters","Number","223","units","0","v41550900","1.6.4","3766","","","","0"
"2008","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Gliders","Number","223","units","0","v41550901","1.6.5","51","","","","0"
"2008","Canada","2016A000011124","Edmonton City Centre, Alberta","Jet engines","Number","223","units","0","v41550902","1.7.1","5749","","","t","0"
"2008","Canada","2016A000011124","Edmonton City Centre, Alberta","Turbo-propellers","Number","223","units","0","v41550903","1.7.2","25790","","","t","0"
"2008","Canada","2016A000011124","Edmonton City Centre, Alberta","Piston engines","Number","223","units","0","v41550904","1.7.3","28701","","","t","0"
"2008","Canada","2016A000011124","Edmonton City Centre, Alberta","Helicopters","Number","223","units","0","v41550905","1.7.4","9984","","","t","0"
"2008","Canada","2016A000011124","Edmonton City Centre, Alberta","Gliders","Number","223","units","0","v41550906","1.7.5","10","","","t","0"
